agent_code,agent_dob,agent_doj,agent_status,agent_education,agent_age,agent_tenure_days,agent_persistency,last_6_month_submissions,average_premium,is_reinstated,prev_persistency,num_complaints,target_completion_perc,has_contacted_in_last_6_months
60496248,27-09-1993,17-06-2020,Inactive,High School,27,135,0,0,794,0,0,3,0.88,0
60509707,07-04-1982,29-10-2020,Active,High School,39,1,0.87,43,545,0,0,4,0.82,1
60407047,13-01-1989,21-11-2017,Active,Lt High School,32,1059,0.55,26,249,0,0,25,0.75,0
60381774,07-05-1993,13-02-2017,Active,Some College,27,1354,0.5,38,598,1,0.54,7,0.68,1
60460335,20-09-1987,10-06-2019,Active,Some College,33,507,0.77,26,476,0,0,8,0.84,0
60460630,05-09-1990,13-06-2019,Active,High School,30,504,0.81,29,2743,0,0,8,0.89,1
60405129,24-03-1978,27-10-2017,Active,High School,43,1098,0.9,48,412,1,0.79,0,0.84,1
60417374,20-01-1993,05-03-2018,Active,High School,28,969,0.72,38,614,1,0.54,8,0.83,1
60506533,01-03-1990,23-09-2020,Active,Some College,31,37,0.61,30,429,0,0,3,0.84,1
60399722,28-02-1999,26-08-2017,Active,High School,22,1161,0.66,32,825,0,0,7,0.87,1
60457295,24-04-1970,09-05-2019,Active,Graduate,51,540,0.95,55,1337,0,0,7,0.9,1
60285857,14-07-1973,23-04-2014,Active,High School,47,2382,0.7,55,1668,0,0,6,0.96,1
60508559,13-05-1988,09-10-2020,Active,High School,32,20,0.67,27,396,0,0,7,0.85,0
60370614,16-10-1967,25-10-2016,Active,Some College,53,1465,0.86,51,178,0,0,6,0.87,1
60503254,10-03-1994,26-08-2020,Active,Some College,27,33,0.83,35,1062,0,0,6,0.89,1
60505122,30-05-1990,11-09-2020,Active,Graduate,30,17,0.75,23,2035,0,0,1,0.87,0
60491788,26-08-1988,17-04-2020,Active,Graduate,32,189,0.57,25,354,0,0,8,0.72,1
60452923,27-04-1977,15-03-2019,Active,High School,44,594,1,41,1005,0,0,3,0.93,1
60491523,05-07-1957,20-03-2020,Active,Lt High School,63,224,0.89,47,549,0,0,13,0.85,1
60508487,31-01-1975,07-10-2020,Active,High School,46,23,0.74,48,809,0,0,6,0.81,1
60508249,18-05-1992,30-09-2020,Active,Lt High School,28,30,0.87,40,716,0,0,5,0.84,0
60502958,06-05-1960,24-08-2020,Active,Lt High School,60,35,0.72,40,572,1,0.84,7,0.91,0
60486160,25-06-1976,27-01-2020,Active,High School,44,247,0.8,51,973,0,0,7,0.9,1
60506320,12-05-1962,22-09-2020,Active,Graduate,58,2,0.99,51,1279,0,0,0,0.94,1
60332498,01-01-1993,26-10-2015,Active,High School,28,1813,0.67,40,358,0,0,3,0.9,1
60489645,20-07-1999,28-02-2020,Active,High School,21,234,0.5,30,139,0,0,5,0.85,0
60476584,02-12-1956,24-10-2019,Active,Lt High School,64,361,0.83,49,1977,0,0,12,0.9,0
60419004,12-06-1986,21-03-2018,Active,Some College,34,918,0.6,23,728,0,0,3,0.96,0
60503750,27-05-1984,31-08-2020,Active,Graduate,36,22,0.94,60,302,0,0,0,0.83,1
60505718,24-06-1999,17-09-2020,Active,High School,21,36,0.61,37,441,0,0,6,0.93,1
60502047,02-10-1985,15-08-2020,Active,High School,35,63,0.91,45,668,0,0,5,0.97,1
60508316,01-05-1983,30-09-2020,Active,Some College,37,17,0.71,53,1190,0,0,0,0.92,1
60299690,22-07-1979,28-10-2014,Active,Lt High School,41,2187,0.76,54,679,0,0,11,0.98,1
60446848,16-01-1984,25-01-2019,Active,Graduate,37,637,0.94,56,720,0,0,6,0.87,0
60439767,19-04-1976,19-11-2018,Active,Lt High School,45,700,0.78,40,299,0,0,5,0.85,1
60387655,27-02-1973,22-04-2017,Active,High School,48,1276,0.82,45,1901,0,0,6,0.82,0
60230103,01-07-1966,30-03-2012,Active,High School,54,3021,0.72,53,499,0,0,5,0.83,1
60009967,13-04-1968,29-12-2003,Active,High School,52,6036,0.95,43,462,1,0.98,6,0.85,1
60447439,17-01-1997,29-01-2019,Inactive,Graduate,23,526,0.61,0,3085,0,0,3,0.95,1
60386579,03-04-1971,28-03-2017,Active,High School,49,1198,0.91,47,281,0,0,2,0.85,0
60495743,15-06-1979,11-06-2020,Active,Graduate,41,28,0.82,57,1013,1,0.74,2,0.91,1
60481386,09-06-1974,05-12-2019,Active,Some College,46,217,0.91,54,500,1,0.89,5,0.92,0
60481947,26-08-1992,12-12-2019,Active,Some College,28,210,0.65,34,255,0,0,4,0.8,1
60426734,25-09-1999,28-06-2018,Active,Some College,21,741,0.73,15,586,1,0.66,4,0.9,0
60485218,01-11-1980,17-01-2020,Active,Graduate,40,173,0.92,53,621,1,0.73,7,0.82,1
60235257,25-07-1982,16-07-2012,Active,Lt High School,38,2914,0.92,55,425,0,0,25,0.85,0
60489733,28-02-1986,28-02-2020,Active,High School,34,130,0.74,37,639,0,0,8,0.88,1
60440680,30-12-1987,26-11-2018,Active,Some College,33,589,0.62,33,55,0,0,8,0.97,1
60496919,01-11-1990,24-06-2020,Active,Graduate,30,14,0.85,36,1241,0,0,0,0.94,1
60325039,29-06-1994,11-08-2015,Active,Graduate,26,1793,0.81,38,508,1,0.56,4,0.94,1
60472303,17-12-1990,16-09-2019,Active,High School,30,296,0.79,32,650,0,0,7,0.97,0
60281260,23-11-1968,20-02-2014,Active,Lt High School,52,2330,0.92,50,402,0,0,27,0.83,0
60475693,01-04-1985,14-10-2019,Active,Some College,35,267,0.86,41,914,1,0.87,8,0.88,1
60497228,30-03-1987,27-06-2020,Active,High School,33,10,0.65,31,181,0,0,3,0.92,1
60497190,03-09-1998,26-06-2020,Active,Graduate,22,11,0.58,32,215,0,0,7,0.62,0
60453561,14-08-1978,20-03-2019,Active,Graduate,42,477,0.74,42,1190,1,0.94,6,0.88,0
60397869,10-09-1998,04-08-2017,Active,High School,22,1070,0.85,32,551,1,0.66,8,0.87,0
60487737,01-01-1986,12-02-2020,Active,Graduate,35,148,0.73,46,1779,0,0,7,0.84,1
60459602,21-04-1988,31-05-2019,Active,High School,32,405,0.52,33,153,0,0,8,0.6,1
60383779,03-07-1991,28-02-2017,Active,High School,29,1225,0.75,17,850,0,0,4,0.91,1
60491188,20-03-1996,17-03-2020,Active,High School,24,112,0.76,30,177,0,0,1,0.81,1
60260535,08-11-1976,06-07-2013,Active,Some College,44,2558,0.8,53,528,0,0,4,0.93,1
60418766,01-05-1993,20-03-2018,Active,Some College,27,840,0.67,28,292,0,0,3,0.82,0
60445853,24-08-1991,19-01-2019,Active,Some College,29,535,0.71,22,771,0,0,0,0.95,1
60477322,07-02-1998,30-10-2019,Active,Lt High School,22,251,0.53,21,1250,0,0,10,0.93,1
60481016,02-04-1975,30-11-2019,Active,Lt High School,45,221,0.77,43,1816,1,0.98,13,0.8,1
60492081,23-10-1992,21-04-2020,Active,Some College,28,78,0.64,39,819,0,0,2,0.89,0
60498215,10-03-1960,08-07-2020,Active,High School,60,0,0.83,50,2725,0,0,2,0.81,0
60474142,29-04-1987,27-09-2019,Active,Some College,33,285,0.51,27,183,0,0,0,0.86,0
60500146,23-07-1999,28-07-2020,Active,Some College,21,88,0.66,26,976,0,0,0,0.97,0
60508345,20-10-1992,30-09-2020,Active,Graduate,28,40,0.85,21,937,0,0,6,0.9,1
60228166,14-12-1977,22-02-2012,Active,Some College,43,3163,0.85,52,2823,0,0,5,0.8,1
60506175,26-06-1996,21-09-2020,Active,Graduate,24,29,0.6,17,463,1,0.81,3,0.82,0
60502471,10-07-1996,19-08-2020,Active,Lt High School,24,62,0.74,34,1530,1,0.85,12,0.84,1
60366762,03-08-1996,19-09-2016,Active,Some College,24,1496,0.71,40,3394,0,0,8,0.92,1
60471794,10-06-1990,11-09-2019,Active,High School,30,411,0.74,34,756,0,0,8,0.88,1
60489713,30-06-1996,28-02-2020,Active,High School,24,235,0.85,40,1546,0,0,8,0.94,1
60507286,05-01-1992,28-09-2020,Active,Some College,29,23,0.81,21,821,0,0,5,0.85,1
60445332,03-02-1996,14-01-2019,Active,Some College,25,581,0.64,19,568,0,0,4,0.8,0
60431914,07-06-1977,23-08-2018,Active,Lt High School,43,721,0.7,46,1277,0,0,8,0.92,1
60500661,22-07-1980,03-08-2020,Active,Lt High School,40,10,0.91,46,473,0,0,8,0.8,0
60497952,07-06-1981,06-07-2020,Active,Lt High School,39,38,0.96,56,729,0,0,9,0.94,1
60479428,01-06-1964,21-11-2019,Active,Some College,56,263,0.84,45,531,1,0.89,7,0.82,1
60500183,04-05-1965,28-07-2020,Active,Graduate,55,13,0.89,48,283,0,0,8,0.98,1
60498807,05-04-1962,15-07-2020,Active,High School,58,29,0.79,43,1887,0,0,0,0.88,1
60452150,10-04-1983,06-03-2019,Active,Lt High School,37,519,0.93,57,1098,0,0,11,0.91,1
60500757,20-08-2000,04-08-2020,Active,Some College,20,2,0.59,27,610,0,0,8,0.64,1
60451119,11-11-1963,26-02-2019,Active,Graduate,57,534,0.98,48,1196,0,0,3,0.93,1
60477897,15-02-1982,05-11-2019,Active,High School,39,282,0.76,52,165,1,0.84,3,0.81,1
60392724,16-05-1993,22-06-2017,Active,Some College,27,1148,0.72,35,458,0,0,6,0.93,1
60439769,01-03-1978,19-11-2018,Active,High School,42,633,0.77,49,921,0,0,0,0.93,1
60500383,10-09-1991,30-07-2020,Active,High School,29,8,0.72,19,404,0,0,4,0.82,0
60400387,25-05-1959,30-08-2017,Active,Some College,61,1078,0.98,47,375,0,0,8,0.82,1
60494185,06-10-1986,13-05-2020,Active,Graduate,34,91,0.68,17,908,0,0,0,0.98,1
60493877,10-06-1992,09-05-2020,Active,High School,28,95,0.52,15,1065,0,0,8,0.84,1
60414336,17-06-1976,30-01-2018,Active,Some College,44,926,0.76,43,510,1,0.99,5,0.87,0
60464909,16-05-1997,17-07-2019,Active,Graduate,23,393,0.62,36,1695,1,0.88,0,0.83,0
60430310,10-01-1976,02-08-2018,Active,Lt High School,45,742,0.89,46,447,0,0,18,0.88,1
60459844,01-04-1999,04-06-2019,Active,Some College,21,436,0.56,16,199,0,0,2,0.87,0
60210201,10-08-1986,07-06-2011,Active,Graduate,34,3350,0.87,19,904,0,0,6,0.92,0
60485204,10-02-1992,17-01-2020,Active,Graduate,29,284,0.62,15,697,0,0,7,0.96,1
60481962,01-08-1990,12-12-2019,Active,Some College,30,329,0.55,31,728,0,0,3,0.89,0
60508308,01-03-1995,30-09-2020,Active,Lt High School,26,23,0.54,26,169,1,0.85,12,0.75,1
60444982,29-08-1978,08-01-2019,Active,High School,42,658,0.77,51,151,0,0,6,0.97,0
60490534,26-07-1970,09-03-2020,Active,High School,50,253,0.97,56,1303,0,0,4,0.9,1
60477768,11-10-1973,05-11-2019,Active,High School,47,366,0.83,49,246,0,0,8,0.95,1
60229276,20-11-1976,13-03-2012,Active,High School,44,3159,0.88,55,266,1,0.82,1,0.92,0
60323054,19-02-1985,24-07-2015,Active,Some College,36,1931,0.81,40,1306,0,0,3,0.93,0
60507820,12-07-1990,30-09-2020,Active,Some College,30,24,0.78,17,1204,1,0.54,6,0.87,0
60242982,17-05-1980,06-11-2012,Active,Lt High School,40,2909,0.88,49,814,0,0,11,0.95,1
60495185,04-08-1966,29-05-2020,Active,High School,54,151,0.83,49,385,0,0,5,0.97,0
60504646,02-07-1995,08-09-2020,Active,Some College,25,49,0.64,32,258,1,0.83,7,0.93,0
60491768,15-01-1990,17-04-2020,Active,Some College,31,193,0.58,34,518,0,0,4,0.81,0
60423566,10-06-1965,26-05-2018,Active,Some College,55,906,0.88,43,234,0,0,7,0.92,0
60445346,09-07-1981,14-01-2019,Inactive,Some College,39,673,0.8,0,991,1,0.91,5,0.86,0
60470411,05-06-1986,30-08-2019,Active,High School,34,433,0.84,38,1026,0,0,6,0.89,1
60199769,29-11-1955,20-01-2011,Active,High School,65,3577,0.91,44,443,0,0,3,0.87,1
60460377,04-07-1989,10-06-2019,Inactive,Graduate,31,397,0.51,0,413,0,0,0,0.88,1
60495524,07-07-1995,06-06-2020,Active,High School,25,35,0.59,25,259,0,0,2,0.93,1
60404734,23-06-1997,23-10-2017,Inactive,Some College,23,990,0.87,0,4542,0,0,0,0.95,1
60462209,11-11-1995,25-06-2019,Active,High School,25,380,0.72,22,501,0,0,3,0.92,1
60481251,01-03-1994,04-12-2019,Inactive,Graduate,26,219,0,0,1582,0,0,7,0.83,1
60492849,25-11-1973,26-04-2020,Active,Lt High School,47,75,0.89,46,311,0,0,12,0.95,1
60487374,01-01-1993,06-02-2020,Active,High School,28,155,0.86,38,311,0,0,7,0.93,0
60041635,22-10-1969,24-08-2006,Active,Graduate,51,5068,0.79,44,926,0,0,4,0.85,1
60496811,29-08-1989,23-06-2020,Active,Lt High School,31,16,0.59,25,120,1,0.86,7,0.62,1
60422041,21-05-1979,04-05-2018,Active,Some College,41,797,0.8,58,450,0,0,2,0.85,0
60489939,03-06-1987,29-02-2020,Active,High School,33,131,0.85,15,1506,0,0,1,0.85,1
60495754,12-08-1988,11-06-2020,Active,High School,32,31,0.53,25,548,0,0,3,0.96,0
60358966,10-01-1978,08-07-2016,Active,Graduate,43,1465,0.9,40,204,0,0,6,0.91,0
60431704,06-11-1985,22-08-2018,Active,Lt High School,35,690,0.7,52,1070,0,0,30,0.97,1
60024038,26-06-1977,26-07-2005,Active,Some College,43,5462,0.88,59,240,0,0,7,0.97,0
60497853,05-07-1956,03-07-2020,Active,Lt High School,64,6,0.71,47,975,0,0,13,0.8,1
60446448,01-03-1958,23-01-2019,Active,Graduate,62,533,0.79,46,3117,1,0.81,7,0.84,0
60447168,30-09-1980,28-01-2019,Active,High School,40,528,0.87,47,1029,0,0,2,0.98,1
60497738,15-09-1980,30-06-2020,Active,Some College,40,9,0.82,57,1950,0,0,5,0.83,1
60414173,01-09-1965,30-01-2018,Active,Lt High School,55,892,0.84,53,421,0,0,28,0.88,1
60497645,10-11-1970,30-06-2020,Active,Lt High School,50,10,0.92,57,1600,1,0.99,5,0.89,1
60475046,23-08-1979,04-10-2019,Active,Some College,41,280,0.84,43,169,0,0,1,0.83,1
60458884,20-03-1998,27-05-2019,Active,High School,22,410,0.89,36,683,0,0,8,0.83,1
60470072,13-08-1988,29-08-2019,Active,Lt High School,32,315,0.71,20,152,0,0,7,0.97,1
60472568,01-07-1986,18-09-2019,Active,High School,34,348,0.84,20,1184,0,0,1,0.89,0
60458628,06-04-1989,24-05-2019,Active,High School,31,474,0.66,36,857,0,0,0,0.86,0
60500719,11-11-1991,04-08-2020,Active,High School,29,41,0.73,37,913,1,0.7,5,0.87,1
60498689,25-03-1989,15-07-2020,Active,High School,31,61,0.6,23,623,0,0,2,0.92,1
60419544,20-04-1969,24-03-2018,Active,Some College,52,933,0.99,49,1478,1,0.78,5,0.97,1
60460412,09-10-1997,11-06-2019,Active,High School,23,461,0.57,36,694,0,0,8,0.63,1
60502737,02-05-1989,21-08-2020,Active,High School,31,24,0.79,26,862,0,0,3,0.89,1
60233530,26-01-1987,21-06-2012,Active,Graduate,34,3035,0.85,34,373,0,0,1,0.86,1
60359260,21-05-1991,13-07-2016,Active,High School,29,1552,0.57,30,1789,0,0,6,0.83,0
60338582,25-07-1974,23-12-2015,Active,Graduate,46,1755,0.92,53,708,0,0,7,0.95,1
60138608,19-09-1988,16-02-2009,Active,High School,32,4256,0.82,26,1144,0,0,6,0.85,1
60436171,23-11-1975,29-09-2018,Active,High School,45,717,0.76,44,2655,0,0,5,0.85,1
60500539,05-05-1985,31-07-2020,Active,Some College,35,31,0.99,40,201,0,0,3,0.92,1
60498503,08-06-1991,11-07-2020,Active,Lt High School,29,51,0.58,15,3671,0,0,7,0.97,1
60316869,10-07-1973,29-05-2015,Active,Some College,47,1921,0.93,52,1837,0,0,6,0.9,1
60505129,04-04-1998,11-09-2020,Active,Some College,23,31,0.7,39,416,0,0,4,0.81,1
60507796,06-07-1991,30-09-2020,Active,Lt High School,29,12,0.76,40,2578,0,0,6,0.88,1
60392644,11-12-1995,22-06-2017,Active,High School,25,1208,0.77,27,1126,0,0,1,0.82,0
60469423,09-06-1984,26-08-2019,Active,Graduate,36,386,0.82,56,464,1,0.71,2,0.84,0
60442621,29-12-1975,17-12-2018,Active,Some College,45,638,0.97,50,649,0,0,8,0.86,1
60301421,04-03-1981,18-11-2014,Active,High School,40,2128,0.84,42,3329,0,0,3,0.94,1
60452790,05-12-1995,13-03-2019,Active,Some College,25,547,0.71,36,379,0,0,7,0.86,1
60491574,30-09-1983,20-03-2020,Active,High School,37,206,0.76,55,343,0,0,4,0.9,1
60504981,20-03-1971,10-09-2020,Active,Lt High School,50,15,0.78,41,411,0,0,6,0.91,1
60487556,05-05-1984,10-02-2020,Active,Some College,36,228,0.84,41,1415,0,0,8,0.81,1
60499507,15-08-1982,22-07-2020,Active,Some College,38,97,0.83,41,368,1,0.98,8,0.95,1
60408346,04-12-1977,30-11-2017,Active,Lt High School,43,1062,0.87,55,2494,0,0,29,0.86,0
60491355,08-07-1975,18-03-2020,Active,Graduate,45,240,0.78,57,253,0,0,6,0.86,1
60437670,04-10-1983,23-10-2018,Active,Graduate,37,751,0.72,45,1643,0,0,5,0.97,1
60507620,07-06-1993,30-09-2020,Active,Some College,27,23,0.89,40,695,0,0,6,0.89,0
60456894,01-05-1972,06-05-2019,Active,Some College,48,518,0.75,58,2743,0,0,5,0.92,1
60362323,30-12-1986,03-08-2016,Active,High School,34,1524,0.9,30,440,0,0,6,0.91,1
60199648,09-06-1983,19-01-2011,Active,Some College,37,3565,0.76,56,245,0,0,5,0.91,1
60506567,04-10-1999,23-09-2020,Active,Lt High School,21,30,0.7,22,212,0,0,13,0.96,1
60492197,07-03-1989,23-04-2020,Active,High School,32,155,0.65,19,316,1,0.81,8,0.96,1
60506682,03-08-1989,24-09-2020,Active,Lt High School,31,1,0.66,39,206,0,0,10,0.98,0
60507566,01-12-1983,30-09-2020,Active,High School,37,23,0.8,45,1519,0,0,0,0.89,0
60281599,05-09-1993,22-02-2014,Active,Graduate,27,2435,0.83,19,3959,1,0.88,5,0.92,1
60504974,25-05-1991,10-09-2020,Active,Some College,29,43,0.63,21,503,0,0,5,0.82,0
60470697,12-06-1995,30-08-2019,Active,Some College,25,392,0.61,27,285,1,0.67,0,0.89,1
60460413,02-05-1959,11-06-2019,Active,Graduate,61,444,0.87,59,1134,0,0,4,0.98,1
60433571,08-08-1990,10-09-2018,Active,Lt High School,30,718,0.78,16,1355,0,0,8,0.92,1
60390980,01-03-1977,02-06-2017,Active,High School,44,1183,0.79,50,632,0,0,6,0.97,1
60495449,13-05-1988,04-06-2020,Active,Graduate,32,85,0.84,32,446,1,0.66,5,0.82,1
60500089,18-05-1979,28-07-2020,Active,Graduate,41,31,0.87,51,233,0,0,7,0.88,1
60241889,12-02-1984,22-10-2012,Active,Graduate,37,2867,0.89,53,1592,0,0,3,0.84,1
60100622,22-06-1966,26-03-2008,Active,Some College,54,4538,0.92,48,1547,0,0,1,0.83,1
60501020,30-09-1994,07-08-2020,Active,High School,26,21,0.7,40,958,0,0,5,0.93,1
60322007,23-07-1987,18-07-2015,Active,High School,33,1891,0.77,21,569,0,0,5,0.88,1
60355834,15-08-1989,15-06-2016,Active,Some College,31,1558,0.84,39,1290,0,0,7,0.87,1
60501756,05-12-1995,12-08-2020,Active,Graduate,25,6,0.7,19,1623,0,0,5,0.85,1
60489218,05-12-1991,25-02-2020,Active,Graduate,29,175,0.76,28,895,0,0,3,0.9,1
60470901,17-05-1961,31-08-2019,Active,High School,59,353,0.79,45,2806,0,0,8,0.82,1
60481519,01-06-1983,07-12-2019,Active,Lt High School,37,278,0.94,60,811,1,0.9,13,0.86,1
60129472,14-07-1977,17-12-2008,Active,Graduate,43,4285,0.96,50,1528,1,0.87,4,0.81,1
60496651,03-04-1977,22-06-2020,Active,Graduate,43,80,0.81,51,522,0,0,7,0.85,1
60499636,20-01-1992,24-07-2020,Active,Some College,29,26,0.67,28,355,0,0,8,0.95,1
60304929,07-04-1989,30-12-2014,Active,High School,31,2081,0.57,39,2046,0,0,6,0.93,0
60388818,10-08-1979,12-05-2017,Active,High School,41,1217,0.73,46,1011,0,0,1,0.92,0
60384794,01-09-1990,16-03-2017,Active,Graduate,30,1274,0.71,25,5210,0,0,1,0.96,1
60501449,30-04-1987,11-08-2020,Active,High School,33,30,0.7,16,765,0,0,3,0.82,0
60479702,27-06-1985,23-11-2019,Active,Some College,35,279,0.85,49,392,0,0,0,0.83,0
60418051,30-09-1991,14-03-2018,Active,High School,29,921,0.61,35,352,0,0,6,0.97,1
60292130,07-03-1975,28-07-2014,Active,Graduate,46,2246,0.81,51,468,0,0,8,0.91,0
60300261,15-05-1976,30-10-2014,Active,Lt High School,44,2152,0.73,59,1037,1,0.92,20,0.82,1
60506019,03-07-1992,19-09-2020,Active,High School,28,1,0.6,32,662,0,0,6,0.88,1
60174869,22-07-1983,27-04-2010,Active,Graduate,37,3821,0.92,49,3956,0,0,2,0.89,1
60506192,08-05-1997,21-09-2020,Inactive,Graduate,23,40,0,0,281,0,0,8,0.67,1
60508221,10-06-1992,30-09-2020,Active,Some College,28,31,0.79,38,459,1,0.56,2,0.9,1
60218252,06-05-1984,07-09-2011,Active,High School,36,3317,0.93,56,990,0,0,4,0.94,1
60506878,30-11-1989,25-09-2020,Active,Some College,31,36,0.64,18,736,0,0,1,0.83,1
60361481,27-02-1998,29-07-2016,Active,High School,23,1555,0.78,30,376,1,0.73,0,0.87,0
60470358,06-06-1987,29-08-2019,Active,Lt High School,33,388,0.89,27,283,0,0,7,0.94,1
60474056,16-12-1996,27-09-2019,Inactive,High School,24,359,0,0,843,1,0.72,7,0.91,1
60465959,19-07-1966,25-07-2019,Active,High School,54,423,0.9,55,2742,0,0,8,0.91,0
60380612,23-03-1985,30-01-2017,Active,Lt High School,36,1358,0.77,45,90,1,0.77,13,0.86,1
60339862,01-03-1976,31-12-2015,Active,High School,45,1754,0.77,42,1517,0,0,1,0.81,1
60497575,10-07-1975,29-06-2020,Active,Graduate,45,126,0.93,57,891,0,0,7,0.95,0
60478639,05-05-1964,14-11-2019,Active,High School,57,354,0.99,53,1655,1,0.91,4,0.95,1
60490933,01-07-1975,14-03-2020,Active,Some College,45,219,0.81,60,1407,0,0,3,0.88,0
60508539,09-05-1975,09-10-2020,Active,High School,45,10,0.78,47,1641,1,0.72,4,0.96,1
60488180,02-07-1975,18-02-2020,Active,Some College,45,244,0.8,40,345,0,0,3,0.89,1
60476143,20-05-1994,21-10-2019,Active,Lt High School,26,364,0.7,33,1962,0,0,13,0.96,1
60509595,01-09-1981,27-10-2020,Active,High School,39,6,0.75,50,556,1,0.91,7,0.8,1
60508691,12-08-1994,12-10-2020,Active,Graduate,26,21,0.86,17,373,1,0.55,1,0.86,1
60013329,31-10-1963,02-06-2004,Active,Some College,57,5997,0.74,54,721,0,0,8,0.91,0
60506865,25-04-1984,25-09-2020,Active,Lt High School,36,5,0.8,46,1083,0,0,5,0.93,1
60500981,06-08-1971,06-08-2020,Active,Graduate,49,55,0.72,54,1041,0,0,5,0.85,0
60473237,20-05-1973,20-09-2019,Active,Lt High School,47,376,0.76,41,810,0,0,5,0.88,1
60468957,18-10-1990,22-08-2019,Active,High School,30,405,0.65,40,1513,0,0,1,0.98,1
60417196,04-12-1987,28-02-2018,Active,Some College,33,937,0.6,33,710,0,0,7,0.6,1
60431772,01-06-1965,22-08-2018,Active,Graduate,55,762,0.77,52,1147,0,0,5,0.93,1
60269988,12-01-1972,30-09-2013,Active,Graduate,49,2549,0.99,49,2211,1,0.94,8,0.93,1
60457410,05-07-1971,10-05-2019,Active,Some College,49,530,0.8,49,350,1,1,4,0.93,0
60377081,22-08-1998,30-12-2016,Active,High School,22,1385,0.76,26,1296,1,0.62,0,0.81,1
60494684,28-12-1971,21-05-2020,Active,Lt High School,49,141,0.74,56,722,0,0,9,0.84,1
60013346,15-07-1995,02-06-2004,Active,Some College,25,5973,0.73,32,5044,0,0,6,0.9,0
60507628,12-10-1995,30-09-2020,Active,High School,25,9,0.58,27,594,0,0,6,0.66,0
60502230,12-11-1973,18-08-2020,Active,Some College,47,64,0.89,52,1641,0,0,6,0.84,0
60495932,20-04-1992,12-06-2020,Active,Some College,29,126,0.8,40,634,1,0.67,0,0.82,0
60504662,19-01-1981,08-09-2020,Active,Some College,40,38,0.76,51,3872,0,0,1,0.92,1
60404877,16-10-1986,25-10-2017,Active,Some College,34,1086,0.68,22,582,0,0,3,0.8,1
60465142,05-06-1979,19-07-2019,Active,High School,41,439,0.75,43,639,0,0,6,0.91,1
60507806,15-05-1985,30-09-2020,Active,Graduate,35,0,0.93,41,372,0,0,5,0.86,1
60347297,30-11-1989,29-02-2016,Active,Lt High School,31,1684,0.61,26,479,0,0,30,0.97,1
60422876,16-10-1970,21-05-2018,Active,Graduate,50,878,0.79,55,987,0,0,8,0.87,1
60150000,16-06-1961,20-06-2009,Active,Graduate,59,4158,0.71,60,341,0,0,8,0.97,1
60269971,25-05-1977,30-09-2013,Active,Lt High School,43,2595,1,52,1073,0,0,29,0.88,1
60508451,01-06-1994,07-10-2020,Active,High School,26,22,0.82,23,1446,0,0,8,0.97,1
60506789,07-06-1995,25-09-2020,Active,Graduate,25,34,0.52,21,353,0,0,1,0.82,1
60505321,27-07-1992,14-09-2020,Active,Lt High School,28,45,0.7,35,208,0,0,11,0.89,1
60477931,15-05-1981,06-11-2019,Active,High School,40,380,0.99,55,1110,0,0,3,0.84,1
60506734,15-11-1987,25-09-2020,Active,High School,33,56,0.76,26,470,1,0.79,5,0.86,1
60508899,17-06-1996,15-10-2020,Active,Graduate,24,36,0.78,30,2025,0,0,1,0.96,1
60435507,13-03-1991,27-09-2018,Active,Lt High School,30,772,0.76,20,1179,0,0,27,0.8,0
60509897,10-08-1989,03-11-2020,Active,High School,31,4,0.88,25,896,1,0.63,8,0.85,1
60507279,14-01-1991,28-09-2020,Active,Some College,30,30,0.82,29,507,0,0,0,0.84,0
60483931,24-07-1987,30-12-2019,Active,High School,33,303,0.62,32,490,0,0,4,0.87,1
60509656,01-01-1997,28-10-2020,Active,High School,24,1,0.59,39,381,0,0,6,0.62,1
60495661,24-05-1994,10-06-2020,Active,High School,26,140,0.6,18,218,1,0.51,1,0.83,0
60443387,03-03-1985,24-12-2018,Active,High School,36,674,0.78,54,398,0,0,6,0.83,1
60197112,03-04-1984,24-12-2010,Active,High School,37,3597,0.97,40,770,0,0,5,0.98,1
60510613,01-09-1960,20-11-2020,Active,High School,60,0,0.86,40,446,0,0,1,0.94,1
60432131,10-12-1972,25-08-2018,Active,High School,48,807,0.84,53,948,1,0.8,5,0.91,1
60410356,21-10-1990,21-12-2017,Active,Graduate,30,1054,0.89,29,2880,1,0.72,7,0.9,1
60507913,04-12-2000,30-09-2020,Active,Some College,20,55,0.58,20,540,0,0,8,0.61,1
60481898,08-06-1974,11-12-2019,Active,Some College,46,349,0.75,40,752,0,0,3,0.95,0
60436960,17-07-1981,15-10-2018,Active,Graduate,39,771,0.93,41,268,0,0,7,0.98,1
60506477,11-01-2000,23-09-2020,Active,High School,21,49,0.78,29,1156,0,0,6,0.88,0
60510270,31-03-1967,11-11-2020,Active,Graduate,54,1,1,53,1372,0,0,2,0.94,0
60482680,01-06-1956,19-12-2019,Active,Graduate,64,329,0.93,58,788,0,0,6,0.93,0
60509624,20-09-1990,27-10-2020,Active,Lt High School,30,13,0.66,24,593,0,0,6,0.89,0
60461739,19-05-1979,21-06-2019,Active,Graduate,42,522,0.92,57,525,0,0,2,0.98,0
60399829,20-02-1975,28-08-2017,Active,Graduate,46,1184,0.73,47,467,0,0,2,0.81,1
60475688,25-09-1982,14-10-2019,Active,Some College,38,407,0.88,43,1042,0,0,8,0.9,1
